transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday,high_spender
T0091681,C012057,56+,Male,Seattle,New,P2625,Home & Kitchen,843.54,35,548.3,1,548.3,Mobile Wallet,2025-11-30,3,1,0,1
T0083995,C020338,26-35,Female,San Francisco,VIP,P2123,Footwear,179.74,30,125.82,1,125.82,Debit Card,2025-11-28,0,0,1,0
T0071817,C001960,26-35,Female,Seattle,Returning,P5442,Toys,107.59,25,80.69,1,80.69,Debit Card,2025-11-28,21,0,1,0
T0099508,C014882,26-35,Female,Los Angeles,Loyal,P6003,Clothing,157.26,35,102.22,1,102.22,Debit Card,2025-12-01,1,0,0,0
T0058006,C012085,46-55,Male,San Francisco,New,P6676,Toys,186.05,30,130.24,1,130.24,Credit Card,2025-11-29,12,1,0,0
T0083162,C010645,36-45,Male,San Francisco,Loyal,P4080,Toys,115.9,15,98.52,1,98.52,Credit Card,2025-11-24,3,0,0,0
T0087323,C027844,26-35,Male,Seattle,VIP,P9801,Sports,258.14,20,206.51,3,619.53,Gift Card,2025-11-26,18,0,0,1
T0026706,C016091,36-45,Male,Dallas,Returning,P2865,Home & Kitchen,1079.23,5,1025.27,1,1025.27,Credit Card,2025-11-25,4,0,0,1
T0097914,C026378,56+,Male,Los Angeles,Returning,P8859,Accessories,63.65,20,50.92,2,101.84,Mobile Wallet,2025-11-26,16,0,0,0
T0021268,C011559,46-55,Male,Miami,Loyal,P5811,Groceries,150.75,30,105.52,2,211.04,Cash,2025-11-30,4,1,0,1
T0068719,C017271,56+,Male,Phoenix,Loyal,P9491,Beauty,101.38,25,76.04,1,76.04,Cash,2025-11-26,16,0,0,0
T0027317,C024300,18-25,Female,Dallas,Returning,P8815,Footwear,255.09,30,178.56,2,357.12,Credit Card,2025-11-28,17,0,1,1
T0044659,C022379,18-25,Female,Miami,New,P4805,Clothing,281.21,20,224.97,1,224.97,Gift Card,2025-11-24,4,0,0,1
T0050295,C007129,26-35,Other,Atlanta,Returning,P8563,Clothing,75.71,20,60.57,1,60.57,PayPal,2025-11-24,11,0,0,0
T0069048,C031903,36-45,Male,San Francisco,Loyal,P4851,Toys,258.35,30,180.84,1,180.84,Cash,2025-12-01,7,0,0,1
T0015359,C004127,36-45,Female,Phoenix,New,P9085,Beauty,190.52,15,161.94,1,161.94,Credit Card,2025-11-26,12,0,0,1
T0052221,C019032,18-25,Male,San Francisco,New,P6534,Books,89.47,25,67.1,2,134.2,Credit Card,2025-11-24,3,0,0,0
T0021623,C000487,36-45,Other,New York,New,P7843,Home & Kitchen,796.56,5,756.73,1,756.73,Cash,2025-12-01,18,0,0,1
T0034681,C031617,56+,Female,Chicago,Loyal,P7387,Toys,206.54,30,144.58,2,289.16,Credit Card,2025-11-26,17,0,0,1
T0020057,C012291,36-45,Female,New York,New,P9263,Accessories,260.41,40,156.25,1,156.25,Debit Card,2025-11-25,17,0,0,0
T0046968,C019762,36-45,Female,San Francisco,Loyal,P4894,Accessories,372.44,10,335.2,1,335.2,Debit Card,2025-11-26,15,0,0,1
T0008042,C005628,46-55,Other,Dallas,New,P2249,Footwear,126.18,40,75.71,1,75.71,Cash,2025-11-26,5,0,0,0
T0032461,C030735,56+,Female,Chicago,Returning,P1150,Sports,119.69,40,71.81,1,71.81,Credit Card,2025-11-24,19,0,0,0
T0040094,C027560,46-55,Female,New York,Loyal,P8202,Footwear,240.08,40,144.05,1,144.05,Credit Card,2025-11-26,15,0,0,0
T0029105,C023845,36-45,Female,Los Angeles,New,P7962,Beauty,139.1,15,118.23,2,236.46,Mobile Wallet,2025-11-24,21,0,0,1
T0023559,C008018,36-45,Female,Atlanta,New,P3891,Electronics,600.46,5,570.44,1,570.44,Gift Card,2025-11-26,6,0,0,1
T0055908,C017991,26-35,Female,Atlanta,Returning,P6885,Beauty,28.72,15,24.41,1,24.41,Credit Card,2025-11-28,13,0,1,0
T0068255,C034925,46-55,Female,New York,New,P9431,Electronics,1908.52,50,954.26,3,2862.78,Mobile Wallet,2025-11-28,21,0,1,1
T0025236,C001363,26-35,Male,Chicago,New,P6310,Clothing,257.98,20,206.38,1,206.38,Mobile Wallet,2025-12-01,11,0,0,1
T0032624,C003519,26-35,Other,Atlanta,Returning,P7541,Electronics,1223.07,15,1039.61,2,2079.22,Credit Card,2025-12-01,12,0,0,1
T0094671,C012946,46-55,Other,Miami,Returning,P9382,Clothing,200.81,10,180.73,3,542.19,Gift Card,2025-12-01,9,0,0,1
T0002991,C006679,46-55,Other,Phoenix,Returning,P4303,Books,87.88,5,83.49,4,333.96,Credit Card,2025-12-01,9,0,0,1
T0081355,C024049,46-55,Male,Los Angeles,Loyal,P5405,Accessories,354.72,5,336.98,1,336.98,Gift Card,2025-11-25,2,0,0,1
T0037980,C016192,18-25,Female,Seattle,Loyal,P3122,Sports,234.16,35,152.2,1,152.2,Gift Card,2025-11-29,21,1,0,0
T0057757,C028669,26-35,Female,Houston,Loyal,P8617,Books,7.36,40,4.42,2,8.84,Cash,2025-11-26,23,0,0,0
T0069180,C014188,18-25,Female,Atlanta,Returning,P7691,Groceries,160.22,40,96.13,2,192.26,Credit Card,2025-11-30,19,1,0,1
T0027717,C021530,36-45,Male,Houston,Returning,P3091,Clothing,137.13,25,102.85,2,205.7,Mobile Wallet,2025-12-01,6,0,0,1
T0010756,C008045,46-55,Male,Los Angeles,Returning,P8299,Beauty,13.15,10,11.84,1,11.84,PayPal,2025-11-25,14,0,0,0
T0049018,C010859,46-55,Female,Miami,Returning,P6714,Toys,163.77,35,106.45,1,106.45,Cash,2025-11-26,3,0,0,0
T0014753,C004341,46-55,Female,Chicago,Loyal,P1405,Beauty,181.05,50,90.52,1,90.52,Credit Card,2025-11-26,3,0,0,0
T0045871,C007132,46-55,Other,New York,Loyal,P5531,Home & Kitchen,540.65,20,432.52,1,432.52,PayPal,2025-12-01,16,0,0,1
T0047885,C003087,56+,Other,Los Angeles,Returning,P8987,Books,102.42,10,92.18,2,184.36,Mobile Wallet,2025-11-28,20,0,1,1
T0078234,C033328,36-45,Male,Dallas,Loyal,P9177,Sports,527.68,35,342.99,1,342.99,Debit Card,2025-11-30,12,1,0,1
T0028203,C017607,26-35,Male,Atlanta,Returning,P3934,Clothing,117.26,25,87.94,1,87.94,Mobile Wallet,2025-11-27,21,0,0,0
T0025504,C024932,56+,Other,New York,Loyal,P7642,Footwear,226.3,15,192.36,1,192.36,Credit Card,2025-11-27,4,0,0,1
T0009649,C022868,26-35,Female,Seattle,VIP,P6210,Footwear,325.85,20,260.68,2,521.36,PayPal,2025-11-28,8,0,1,1
T0032573,C019854,26-35,Other,Chicago,New,P5227,Home & Kitchen,942.82,35,612.83,1,612.83,PayPal,2025-11-28,14,0,1,1
T0036975,C022777,46-55,Male,Atlanta,New,P5465,Footwear,125.54,40,75.32,1,75.32,PayPal,2025-11-26,11,0,0,0
T0000897,C005924,46-55,Female,Miami,Returning,P8140,Books,73.24,40,43.94,1,43.94,Mobile Wallet,2025-11-27,20,0,0,0
T0072693,C014643,46-55,Male,Atlanta,Loyal,P6111,Toys,291.83,40,175.1,1,175.1,Mobile Wallet,2025-11-26,20,0,0,1
T0061884,C003862,26-35,Other,New York,New,P5379,Beauty,187.5,25,140.62,1,140.62,Debit Card,2025-11-26,15,0,0,0
T0005709,C006441,46-55,Female,Dallas,Returning,P6858,Toys,225.52,10,202.97,2,405.94,PayPal,2025-11-25,0,0,0,1
T0049630,C001366,26-35,Other,Phoenix,New,P8450,Footwear,204.89,40,122.93,2,245.86,Cash,2025-11-28,8,0,1,1
T0077298,C017406,18-25,Other,Houston,New,P3219,Beauty,190.14,30,133.1,2,266.2,PayPal,2025-11-28,4,0,1,1
T0020717,C022719,26-35,Female,New York,Returning,P4692,Toys,230.71,50,115.36,2,230.72,Credit Card,2025-11-26,7,0,0,1
T0083725,C001645,56+,Male,New York,New,P4415,Books,108.47,50,54.24,1,54.24,Debit Card,2025-11-25,5,0,0,0
T0084302,C029819,46-55,Female,Houston,Loyal,P3711,Beauty,189.47,15,161.05,1,161.05,PayPal,2025-11-26,19,0,0,0
T0066475,C010329,18-25,Other,Houston,Loyal,P7668,Groceries,27.26,20,21.81,2,43.62,Gift Card,2025-11-28,11,0,1,0
T0075168,C009767,46-55,Male,San Francisco,Returning,P1466,Books,17.72,10,15.95,1,15.95,Mobile Wallet,2025-11-25,13,0,0,0
T0037358,C002743,26-35,Male,Chicago,Loyal,P6433,Toys,170.67,10,153.6,1,153.6,Cash,2025-11-27,0,0,0,0
T0063005,C024085,56+,Male,Miami,New,P5597,Footwear,92.7,15,78.8,2,157.6,PayPal,2025-11-30,14,1,0,0
T0016813,C012613,46-55,Other,Miami,Returning,P9753,Footwear,146.82,50,73.41,1,73.41,Cash,2025-11-25,5,0,0,0
T0026364,C016388,18-25,Female,New York,Returning,P6937,Toys,13.04,25,9.78,3,29.34,Gift Card,2025-12-01,21,0,0,0
T0084311,C015618,36-45,Female,Seattle,New,P6199,Footwear,245.93,30,172.15,1,172.15,Debit Card,2025-11-24,12,0,0,1
T0092825,C034546,46-55,Female,Phoenix,Returning,P1348,Beauty,69.87,60,27.95,1,27.95,Mobile Wallet,2025-11-29,5,1,0,0
T0057248,C023138,36-45,Male,Los Angeles,Loyal,P6039,Home & Kitchen,1039.45,50,519.72,1,519.72,PayPal,2025-11-29,2,1,0,1
T0085844,C023648,26-35,Male,Phoenix,New,P4976,Toys,70.46,40,42.28,1,42.28,PayPal,2025-11-27,17,0,0,0
T0061586,C017270,46-55,Female,Dallas,Loyal,P8011,Clothing,139.84,20,111.87,1,111.87,Gift Card,2025-11-25,8,0,0,0
T0088048,C027531,18-25,Female,Seattle,New,P4548,Groceries,39.59,40,23.75,1,23.75,Mobile Wallet,2025-11-29,6,1,0,0
T0093792,C012622,56+,Other,Seattle,VIP,P9168,Groceries,111.22,40,66.73,1,66.73,Cash,2025-11-27,0,0,0,0
T0092391,C004696,36-45,Female,New York,Returning,P7830,Home & Kitchen,173.99,40,104.39,2,208.78,PayPal,2025-11-26,1,0,0,1
T0060469,C008742,36-45,Female,Seattle,Returning,P8078,Sports,301.21,20,240.97,1,240.97,Mobile Wallet,2025-11-29,12,1,0,1
T0032522,C016993,56+,Female,New York,Returning,P8424,Beauty,199.88,40,119.93,1,119.93,Cash,2025-11-30,17,1,0,0
T0057961,C005131,56+,Other,Dallas,Returning,P1386,Books,82.09,20,65.67,1,65.67,Credit Card,2025-11-30,22,1,0,0
T0097905,C028053,56+,Male,Atlanta,Loyal,P8184,Clothing,68.53,60,27.41,1,27.41,Mobile Wallet,2025-11-24,13,0,0,0
T0058067,C024523,46-55,Male,Phoenix,New,P5618,Electronics,1403.07,30,982.15,1,982.15,Debit Card,2025-11-29,7,1,0,1
T0007464,C019267,18-25,Other,Phoenix,Returning,P9180,Toys,174.59,20,139.67,1,139.67,Cash,2025-11-27,20,0,0,0
T0065624,C027872,26-35,Female,Houston,New,P4881,Groceries,65.76,35,42.74,3,128.22,Credit Card,2025-11-25,15,0,0,0
T0079199,C000671,26-35,Female,Houston,VIP,P7849,Accessories,480.35,40,288.21,1,288.21,PayPal,2025-11-24,3,0,0,1
T0049331,C007551,18-25,Male,Dallas,Returning,P7127,Footwear,176.94,15,150.4,4,601.6,Mobile Wallet,2025-11-24,18,0,0,1
T0088725,C012455,36-45,Female,Dallas,New,P8944,Sports,294.91,50,147.46,1,147.46,Credit Card,2025-11-26,3,0,0,0
T0026259,C013514,56+,Other,Miami,Returning,P9205,Sports,416.58,15,354.09,1,354.09,Mobile Wallet,2025-11-27,2,0,0,1
T0015879,C015575,26-35,Male,Seattle,New,P7765,Groceries,47.57,25,35.68,2,71.36,Debit Card,2025-11-26,4,0,0,0
T0045430,C002608,36-45,Other,New York,VIP,P9756,Toys,259.05,20,207.24,1,207.24,Debit Card,2025-11-25,4,0,0,1
T0037533,C033368,56+,Male,Los Angeles,Loyal,P2974,Footwear,261.26,30,182.88,2,365.76,Cash,2025-11-24,4,0,0,1
T0049065,C033522,46-55,Other,Houston,Returning,P2863,Beauty,138.96,30,97.27,2,194.54,Credit Card,2025-11-26,12,0,0,1
T0041504,C000696,18-25,Male,Atlanta,Returning,P1873,Sports,433.93,35,282.05,3,846.15,Gift Card,2025-12-01,19,0,0,1
T0039178,C013018,56+,Female,Seattle,VIP,P6616,Beauty,189.8,50,94.9,1,94.9,Gift Card,2025-11-26,14,0,0,0
T0085935,C023067,46-55,Female,Chicago,Returning,P2380,Groceries,24.16,35,15.7,1,15.7,Debit Card,2025-11-30,22,1,0,0
T0092253,C013393,56+,Male,Los Angeles,New,P9237,Footwear,179.78,35,116.86,1,116.86,Credit Card,2025-12-01,10,0,0,0
T0007920,C024786,26-35,Male,Phoenix,Loyal,P9905,Books,40.16,15,34.14,1,34.14,Gift Card,2025-11-25,13,0,0,0
T0085869,C031793,36-45,Male,Miami,New,P7040,Books,119.56,25,89.67,1,89.67,Credit Card,2025-11-26,15,0,0,0
T0069199,C016333,56+,Male,Houston,Returning,P9590,Sports,538.07,50,269.04,2,538.08,Cash,2025-12-01,8,0,0,1
T0088166,C025606,18-25,Other,Phoenix,VIP,P9616,Sports,284.61,40,170.77,1,170.77,Credit Card,2025-11-25,8,0,0,1
T0017161,C020985,26-35,Other,Chicago,New,P7392,Clothing,169.52,15,144.09,1,144.09,Credit Card,2025-11-30,0,1,0,0
T0029652,C034017,26-35,Other,Los Angeles,Returning,P6872,Sports,470.03,20,376.02,1,376.02,Debit Card,2025-11-28,3,0,1,1
T0000232,C010145,36-45,Female,Miami,Returning,P4890,Electronics,545.05,30,381.54,1,381.54,Gift Card,2025-12-01,20,0,0,1
T0093282,C013654,46-55,Male,Los Angeles,Loyal,P5726,Sports,54.43,25,40.82,3,122.46,PayPal,2025-11-25,5,0,0,0
T0083399,C034882,18-25,Female,Los Angeles,Returning,P6797,Electronics,1696.27,15,1441.83,1,1441.83,Cash,2025-11-26,16,0,0,1
T0036194,C033083,26-35,Female,Phoenix,New,P6447,Electronics,1817.56,25,1363.17,1,1363.17,Credit Card,2025-11-24,20,0,0,1
T0045323,C023806,36-45,Other,Houston,VIP,P1112,Books,29.92,60,11.97,1,11.97,Credit Card,2025-11-27,6,0,0,0
T0093409,C027743,46-55,Other,Phoenix,Loyal,P9276,Sports,142.02,30,99.41,2,198.82,Cash,2025-11-27,1,0,0,1
T0037641,C024924,36-45,Male,Phoenix,New,P8584,Books,23.85,40,14.31,1,14.31,Credit Card,2025-12-01,11,0,0,0
T0062083,C030074,36-45,Other,Seattle,New,P5843,Books,81.89,30,57.32,1,57.32,Debit Card,2025-12-01,17,0,0,0
T0015155,C018394,26-35,Other,San Francisco,Returning,P3107,Beauty,203.62,35,132.35,1,132.35,Cash,2025-11-27,16,0,0,0
T0053561,C020686,46-55,Male,Houston,Loyal,P9908,Accessories,331.63,60,132.65,2,265.3,Credit Card,2025-11-26,7,0,0,1
T0059139,C021770,26-35,Female,Houston,New,P6427,Home & Kitchen,447.02,25,335.26,1,335.26,PayPal,2025-11-28,7,0,1,1
T0008503,C003866,18-25,Male,San Francisco,Loyal,P9896,Books,71.45,15,60.73,1,60.73,PayPal,2025-11-30,3,1,0,0
T0009175,C008378,26-35,Female,Chicago,Returning,P1122,Beauty,52.51,40,31.51,1,31.51,PayPal,2025-11-25,2,0,0,0
T0081254,C019599,46-55,Male,San Francisco,Returning,P6842,Books,42.57,25,31.93,2,63.86,PayPal,2025-11-30,9,1,0,0
T0012728,C012673,18-25,Male,Los Angeles,Loyal,P9397,Clothing,286.15,20,228.92,1,228.92,Debit Card,2025-11-25,22,0,0,1
T0032806,C030338,36-45,Other,Houston,Loyal,P7367,Sports,294.85,5,280.11,1,280.11,PayPal,2025-11-24,8,0,0,1
T0033211,C030172,36-45,Female,Houston,VIP,P4801,Footwear,116.33,35,75.61,3,226.83,Mobile Wallet,2025-11-27,19,0,0,1
T0057612,C027654,56+,Other,Houston,New,P8649,Footwear,39.63,25,29.72,1,29.72,Mobile Wallet,2025-11-27,9,0,0,0
T0042739,C011598,56+,Other,Seattle,Loyal,P8447,Footwear,38.16,20,30.53,1,30.53,Credit Card,2025-11-25,13,0,0,0
T0075403,C029124,18-25,Female,Miami,Loyal,P5937,Accessories,125.89,10,113.3,1,113.3,Gift Card,2025-11-30,4,1,0,0
T0079831,C000469,18-25,Female,San Francisco,Returning,P8676,Clothing,63.05,30,44.14,1,44.14,Debit Card,2025-11-28,2,0,1,0
T0061798,C013589,36-45,Other,Los Angeles,Loyal,P6805,Accessories,113.41,10,102.07,1,102.07,PayPal,2025-11-29,1,1,0,0
T0095124,C033058,36-45,Other,San Francisco,Returning,P4989,Groceries,82.64,5,78.51,1,78.51,Debit Card,2025-12-01,23,0,0,0
T0024217,C025464,18-25,Female,Los Angeles,Loyal,P3592,Electronics,1016.7,40,610.02,2,1220.04,Gift Card,2025-11-29,16,1,0,1
T0053468,C034842,36-45,Male,Phoenix,Loyal,P2204,Accessories,338.01,20,270.41,2,540.82,Credit Card,2025-11-24,22,0,0,1
T0003061,C003840,26-35,Female,Los Angeles,Loyal,P2073,Accessories,181.82,10,163.64,3,490.92,PayPal,2025-11-27,22,0,0,1
T0000350,C002538,36-45,Male,New York,Returning,P3510,Clothing,173.8,10,156.42,1,156.42,Mobile Wallet,2025-11-25,3,0,0,0
T0058681,C023845,56+,Female,Atlanta,Returning,P2153,Beauty,55.92,10,50.33,1,50.33,Debit Card,2025-11-25,7,0,0,0
T0037035,C014287,56+,Male,Chicago,New,P4565,Groceries,125.84,50,62.92,1,62.92,Debit Card,2025-11-30,19,1,0,0
T0014024,C026332,26-35,Female,Chicago,Loyal,P1320,Clothing,26.2,50,13.1,2,26.2,Mobile Wallet,2025-11-25,13,0,0,0
T0024284,C024778,46-55,Other,Atlanta,Loyal,P5549,Groceries,28.68,25,21.51,2,43.02,Debit Card,2025-11-26,17,0,0,0
T0017654,C032766,36-45,Other,Phoenix,Loyal,P4700,Accessories,51.2,50,25.6,1,25.6,Gift Card,2025-12-01,10,0,0,0
T0020145,C003998,46-55,Other,Atlanta,Returning,P7765,Electronics,348.29,15,296.05,2,592.1,PayPal,2025-11-25,7,0,0,1
T0092913,C002268,56+,Other,Chicago,Returning,P2569,Books,89.71,40,53.83,1,53.83,Cash,2025-11-30,5,1,0,0
T0057490,C032183,36-45,Other,Seattle,VIP,P1333,Electronics,216.79,15,184.27,2,368.54,Mobile Wallet,2025-11-27,13,0,0,1
T0085169,C010900,18-25,Other,Seattle,Returning,P5146,Beauty,133.98,35,87.09,4,348.36,Gift Card,2025-11-28,10,0,1,1
T0018570,C010317,18-25,Male,Dallas,VIP,P7679,Electronics,2073.51,35,1347.78,1,1347.78,PayPal,2025-11-30,10,1,0,1
T0023397,C000462,26-35,Male,San Francisco,New,P5349,Accessories,119.16,50,59.58,2,119.16,Gift Card,2025-11-27,13,0,0,0
T0017006,C032518,26-35,Male,Los Angeles,Returning,P9025,Electronics,420.21,35,273.14,1,273.14,Cash,2025-11-27,12,0,0,1
T0092651,C009618,26-35,Female,Chicago,Returning,P5717,Beauty,13.78,35,8.96,1,8.96,Mobile Wallet,2025-11-27,1,0,0,0
T0015860,C004817,56+,Other,Atlanta,Loyal,P6632,Clothing,270.89,5,257.35,3,772.05,Gift Card,2025-11-26,16,0,0,1
T0015075,C030494,36-45,Female,Los Angeles,New,P5866,Toys,83.11,40,49.87,1,49.87,PayPal,2025-11-28,11,0,1,0
T0020010,C002421,46-55,Other,San Francisco,Returning,P6452,Toys,183.86,20,147.09,2,294.18,Gift Card,2025-12-01,16,0,0,1
T0014454,C011374,36-45,Female,Atlanta,Returning,P7257,Toys,228.76,25,171.57,2,343.14,Debit Card,2025-11-30,18,1,0,1
T0046328,C003862,56+,Female,Chicago,Loyal,P8403,Accessories,294.17,40,176.5,1,176.5,Cash,2025-11-26,10,0,0,1
T0015878,C022118,18-25,Female,San Francisco,Loyal,P7516,Footwear,79.23,40,47.54,4,190.16,PayPal,2025-11-25,11,0,0,1
T0090590,C003529,26-35,Other,Chicago,New,P9410,Sports,92.14,5,87.53,1,87.53,Credit Card,2025-11-29,23,1,0,0
T0040851,C026627,56+,Other,Chicago,Loyal,P3746,Home & Kitchen,61.58,35,40.03,2,80.06,Debit Card,2025-11-27,23,0,0,0
T0022239,C033933,26-35,Female,New York,VIP,P1580,Footwear,349.86,15,297.38,1,297.38,Mobile Wallet,2025-12-01,3,0,0,1
T0025471,C007804,36-45,Male,Los Angeles,New,P4890,Electronics,2087.75,30,1461.42,1,1461.42,Gift Card,2025-11-26,0,0,0,1
T0060989,C026408,26-35,Female,Seattle,Returning,P5228,Books,115.62,10,104.06,5,520.3,PayPal,2025-11-30,23,1,0,1
T0064657,C026317,36-45,Female,Houston,Returning,P9879,Beauty,85.28,50,42.64,1,42.64,Credit Card,2025-11-25,22,0,0,0
T0044728,C017996,36-45,Female,Los Angeles,Loyal,P7020,Clothing,200.89,10,180.8,2,361.6,Credit Card,2025-11-25,8,0,0,1
T0091771,C024698,18-25,Male,Atlanta,VIP,P5936,Footwear,132.75,30,92.92,2,185.84,Gift Card,2025-11-28,0,0,1,1
T0037667,C011459,18-25,Other,Phoenix,VIP,P2404,Sports,476.44,20,381.15,1,381.15,Credit Card,2025-11-27,9,0,0,1
T0049261,C031796,26-35,Female,Phoenix,New,P9553,Clothing,82.99,30,58.09,2,116.18,Credit Card,2025-11-25,3,0,0,0
T0096678,C032104,36-45,Other,Atlanta,Loyal,P8728,Home & Kitchen,136.52,15,116.04,2,232.08,PayPal,2025-11-24,6,0,0,1
T0038401,C004123,18-25,Other,Dallas,Returning,P6849,Electronics,1479.85,20,1183.88,1,1183.88,Cash,2025-11-27,13,0,0,1
T0046634,C012465,36-45,Male,Seattle,Returning,P5421,Electronics,1225.34,50,612.67,1,612.67,Mobile Wallet,2025-11-30,16,1,0,1
T0073117,C005376,18-25,Female,Seattle,Loyal,P8096,Toys,261.04,30,182.73,1,182.73,Cash,2025-11-26,0,0,0,1
T0092529,C034671,18-25,Female,Los Angeles,New,P5197,Footwear,33.08,10,29.77,3,89.31,Gift Card,2025-11-29,17,1,0,0
T0071834,C023389,56+,Other,Phoenix,New,P6531,Toys,166.49,30,116.54,1,116.54,Gift Card,2025-11-29,16,1,0,0
T0048915,C033306,18-25,Male,Houston,New,P6292,Sports,307.22,30,215.05,2,430.1,Credit Card,2025-11-26,3,0,0,1
T0017535,C007301,18-25,Female,Houston,Returning,P6387,Accessories,363.64,35,236.37,1,236.37,Gift Card,2025-12-01,15,0,0,1
T0094150,C008445,26-35,Female,Chicago,Returning,P1964,Accessories,78.54,15,66.76,1,66.76,Mobile Wallet,2025-12-01,4,0,0,0
T0089381,C012281,46-55,Female,Los Angeles,New,P6800,Accessories,244.09,35,158.66,1,158.66,Credit Card,2025-11-29,23,1,0,0
T0093999,C032928,36-45,Other,San Francisco,Returning,P7093,Books,92.22,25,69.16,1,69.16,Cash,2025-11-24,17,0,0,0
T0003026,C018022,56+,Female,San Francisco,New,P1425,Footwear,276.44,20,221.15,2,442.3,Debit Card,2025-12-01,18,0,0,1
T0001734,C030571,36-45,Male,San Francisco,Returning,P3934,Beauty,89.91,5,85.41,1,85.41,Debit Card,2025-11-28,5,0,1,0
T0073804,C007246,26-35,Other,Chicago,Returning,P9373,Clothing,270.55,40,162.33,1,162.33,Mobile Wallet,2025-11-29,19,1,0,1
T0052090,C012825,18-25,Female,Seattle,Loyal,P4837,Home & Kitchen,892.04,30,624.43,1,624.43,Credit Card,2025-11-30,14,1,0,1
T0048666,C029674,56+,Male,Seattle,Loyal,P8554,Accessories,257.0,30,179.9,2,359.8,Cash,2025-11-28,14,0,1,1
T0085255,C032426,18-25,Male,San Francisco,New,P6538,Footwear,211.34,35,137.37,1,137.37,Credit Card,2025-11-27,7,0,0,0
T0011617,C033015,46-55,Female,Chicago,New,P8594,Electronics,2155.37,25,1616.53,1,1616.53,Credit Card,2025-11-30,21,1,0,1
T0014125,C006423,46-55,Male,Los Angeles,Returning,P1766,Clothing,131.06,30,91.74,1,91.74,Gift Card,2025-11-30,9,1,0,0
T0072015,C030012,18-25,Male,Seattle,New,P1834,Toys,12.34,30,8.64,2,17.28,Mobile Wallet,2025-11-29,9,1,0,0
T0082681,C011391,36-45,Male,Miami,New,P2351,Toys,59.07,5,56.12,4,224.48,Credit Card,2025-12-01,6,0,0,1
T0084888,C003757,26-35,Male,Chicago,Loyal,P8940,Toys,15.54,35,10.1,1,10.1,Debit Card,2025-11-25,9,0,0,0
T0043959,C004603,56+,Other,Chicago,Returning,P2264,Groceries,28.65,10,25.78,1,25.78,Gift Card,2025-11-29,20,1,0,0
T0039381,C026527,36-45,Female,Phoenix,New,P1072,Beauty,209.51,30,146.66,3,439.98,Debit Card,2025-11-27,12,0,0,1
T0036798,C029751,46-55,Female,Chicago,Loyal,P1680,Sports,598.86,40,359.32,1,359.32,PayPal,2025-11-30,22,1,0,1
T0046368,C011211,46-55,Other,Miami,New,P1214,Toys,76.37,30,53.46,1,53.46,PayPal,2025-11-29,1,1,0,0
T0013525,C004613,36-45,Female,Dallas,Returning,P5914,Accessories,190.83,25,143.12,1,143.12,Mobile Wallet,2025-11-26,23,0,0,0
T0088837,C019611,46-55,Female,Atlanta,New,P2199,Electronics,2177.64,15,1850.99,1,1850.99,Debit Card,2025-11-29,21,1,0,1
T0016379,C012752,36-45,Other,New York,Returning,P3097,Beauty,61.62,30,43.13,2,86.26,Credit Card,2025-12-01,13,0,0,0
T0058992,C011584,26-35,Other,Chicago,New,P2359,Beauty,47.6,10,42.84,2,85.68,Cash,2025-11-30,1,1,0,0
T0092865,C019739,46-55,Male,Seattle,Loyal,P8966,Accessories,480.06,20,384.05,1,384.05,Cash,2025-11-30,12,1,0,1
T0071614,C021683,56+,Other,Phoenix,Loyal,P4935,Electronics,494.5,30,346.15,1,346.15,Debit Card,2025-11-25,0,0,0,1
T0066199,C000932,18-25,Female,Miami,New,P4760,Sports,54.17,20,43.34,3,130.02,Gift Card,2025-11-28,0,0,1,0
T0041754,C021593,36-45,Male,Phoenix,Returning,P9227,Footwear,251.38,5,238.81,3,716.43,Mobile Wallet,2025-11-30,11,1,0,1
T0082041,C020077,18-25,Male,Seattle,Returning,P8502,Electronics,1132.01,10,1018.81,1,1018.81,Credit Card,2025-12-01,3,0,0,1
T0098898,C030205,36-45,Other,San Francisco,New,P9260,Toys,149.87,30,104.91,2,209.82,Cash,2025-11-25,20,0,0,1
T0042781,C003666,56+,Female,Atlanta,Loyal,P1521,Electronics,1065.53,20,852.42,2,1704.84,PayPal,2025-11-30,15,1,0,1
T0063119,C023747,56+,Male,Seattle,Loyal,P9682,Footwear,279.92,15,237.93,1,237.93,Debit Card,2025-11-29,9,1,0,1
T0087175,C023518,56+,Male,San Francisco,Returning,P2670,Clothing,38.83,20,31.06,1,31.06,Credit Card,2025-12-01,17,0,0,0
T0056465,C006696,46-55,Male,Houston,New,P4193,Electronics,562.17,20,449.74,1,449.74,Cash,2025-11-26,4,0,0,1
T0079683,C002635,56+,Male,Los Angeles,Returning,P7931,Sports,134.19,15,114.06,1,114.06,Mobile Wallet,2025-11-30,23,1,0,0
T0085752,C029407,26-35,Male,Los Angeles,New,P5339,Groceries,138.48,25,103.86,1,103.86,Debit Card,2025-11-25,16,0,0,0
T0028282,C003314,26-35,Male,Seattle,Returning,P2451,Groceries,92.28,10,83.05,1,83.05,Mobile Wallet,2025-11-26,11,0,0,0
T0032613,C002448,46-55,Female,Atlanta,Returning,P3469,Clothing,112.44,40,67.46,1,67.46,Mobile Wallet,2025-11-29,9,1,0,0
